Date_Year_regrowth,Percent_Hard_Coral_Cover,Date_Year_bleaching,Percent_Bleaching
1998,28.98,1998,75
1998,42.3,2003,75
1998,32.18,2005,75
2001,31.87,1994,75
2001,37.91,2005,75
2001,29.12,2003,75
2003,44.51,1998,75
2003,26.38,1998,75
2003,9.89,1998,75
2005,53.3,1998,75
2005,27.47,2003,75
2005,45.6,1998,75
1995,3.3,1998,75
1996,58.79,1998,75
1997,2.2,2009,75
2001,11.54,2009,75
2005,20.88,2009,75
2006,0.55,1998,75
2007,46.7,2003,75
2008,34.07,2006,75
2007,3.85,1998,75
2007,,1980,75
2007,,1998,75
2007,,2005,75
2007,4.73,2005,75
2007,6.93,2005,75
2007,39.3,2005,75
2010,25,2005,75
2011,4.1,2005,75
2011,7.92,2001,75
2011,21.89,2001,75
2010,32.18,1998,75
2011,12.94,1998,75
2011,7.18,2000,75
2011,37.07,1983,75
2005,5.97,1983,75
2004,26.24,1983,75
2009,32.84,2007,75
2007,16.09,2008,75
2005,4.73,2008,75
2004,30.45,1998,75
2009,1.49,2005,75
2005,22.77,2008,75
2004,13.68,2005,75
2009,18.91,2005,75
2005,24.51,1983,75
2009,,1983,75
2007,31.1,1983,75
2007,40.84,1998,75
2005,,1998,75
2009,,1998,75
2007,,1998,75
2005,,1998,75
2009,14.52,1998,75
2007,,1998,75
2007,7.24,1998,75
1988,52.29,1998,75
1991,23.85,1998,75
1989,22.02,1998,75
1992,37.62,1998,75
1995,45.87,1998,75
1996,67.89,1998,75
1997,28.44,1998,75
1993,62.39,1998,75
1988,73.39,1998,75
1994,25.69,1998,75
1989,44.95,2008,75
1987,16.67,2000,75
1988,45.87,2000,75
1998,39.45,2000,75
1999,65.14,2000,75
2000,25.69,2000,75
2001,44.95,2000,75
2002,60.55,2000,75
2003,37.62,2000,75
2004,88.36,2000,75
2005,88.79,2000,75
2006,72.85,2000,75
2007,87.93,2000,75
2008,46,2000,75
2009,13,2000,75
2010,20,2000,75
2011,31,2000,75
1988,10,2000,75
1991,5,1998,75
1989,5,2005,75
1992,57.1,1991,75
1995,2.87,1991,75
1996,43.41,1994,75
1997,2.93,2007,75
1993,12.12,2009,75
1988,5,2007,75
1994,7.24,2009,75
1989,5,2007,75
1987,5,2007,75
1988,30,2007,75
1998,0.39,2007,75
1999,0,2009,75
2000,23,2009,75
2001,14,2007,75
2002,29,2007,75
2003,18,2009,75
2004,23,2009,75
2005,25,2007,75
2006,41,2007,75
2007,60,2009,75
2008,18,2007,75
2009,21,2009,75
2010,23,2007,75
2011,35,2009,75
1992,6.25,2009,75
1990,29.38,2009,75
2010,36,2009,75
2010,41,2007,75
2010,26,2009,75
2010,32,2007,75
2010,47,2009,75
2010,14,2007,75
2010,16,2009,75
2010,25,2007,75
2010,25,2007,75
2010,31.35,1994,75
2010,32.45,1998,75
2010,33.27,1988,75
2010,36.57,1988,75
2010,36.02,2009,75
2010,37.95,1998,75
2010,38.77,1998,75
2010,38.77,1998,75
2010,37.4,2010,75
2010,39.87,2010,75
2010,38.77,2010,75
2010,39.32,2010,75
2010,41.52,1983,75
2010,44.27,1998,75
2010,44.27,1998,75
1986,44.27,1998,75
1986,44.54,1998,75
1986,49.5,2009,75
1994,48.39,2010,75
1995,40.97,2009,75
1996,42.07,1998,75
1997,34.37,1998,75
2005,26.95,2010,75
1994,34.65,1998,75
1995,29.7,2010,75
1996,27.23,2010,75
1997,20.05,1998,75
2005,44.92,1998,75
1994,43.6,1998,75
1995,44.66,1987,75
1996,46.25,2016,75
1997,32.97,2016,75
2005,33.23,2016,75
1994,31.37,2016,75
1995,31.9,2016,75
1996,32.17,2013,75
1997,36.16,2016,75
2005,29.78,2016,75
1994,21.27,2016,75
1995,23.4,2008,75
1996,20.48,2008,75
1997,12.24,2016,75
2005,12.24,2016,75
1994,12.24,2013,75
2005,3.75,2015,75
2008,4.38,2013,75
2011,13.04,2013,75
2014,19.38,2013,75
1994,12.51,2013,75
2005,35.63,2013,75
2008,45,2013,75
2011,11.97,2016,75
2014,23.13,2010,75
1994,12.24,2016,75
2005,23.75,2016,75
2008,23.75,2016,75
2011,9.05,2016,75
2014,5,2016,75
1994,6.93,2016,75
2005,21.88,2016,75
2008,18.13,2016,75
2011,8.25,2016,75
2014,16.88,2016,75
1994,8.25,2016,75
2005,10,2016,75
2008,3.75,2016,75
2011,8.79,2016,75
2014,15.63,2016,75
1994,6.93,2016,75
2011,20,2016,75
1994,28,2016,75
2005,17.5,2013,75
2008,26.25,2013,75
2011,36,2008,75
2014,45.63,2013,75
1994,24,2013,75
2011,40,2007,75
1994,31,2013,75
2005,18.75,2009,75
2008,40.63,2009,75
2011,44,2016,75
2014,80,2015,75
1994,43,2016,75
2005,34.38,2016,75
2008,85,2016,75
2011,12,2016,75
2014,46.88,2013,75
1994,39,2016,75
2005,31.25,2016,75
2008,23.75,2013,75
2011,31,2016,75
2014,39.38,2016,75
1994,21,2016,75
2005,23.75,2015,75
2008,9.38,2009,75
2011,50,2016,75
2014,28.75,2016,75
1985,24,2016,75
1986,31,2016,75
1985,13,2013,75
1986,71.57,2013,75
1985,26,2013,75
1986,14.42,2016,75
1985,43,2016,75
1986,11.48,2016,75
1985,36,2010,75
1986,6.7,2013,75
1985,22,1998,75
1986,66.67,2008,75
1985,34,1998,75
1986,54.25,1998,75
1985,39,1998,75
1986,61.44,1998,75
1985,20,2001,75
1986,61.11,1998,75
1985,25,1998,75
1986,41.18,1998,75
1985,34.64,1998,75
1985,22.22,1998,75
1985,30.72,1998,75
1985,41.83,1998,75
1985,36.6,2001,75
1985,43.14,1998,75
1985,30.72,2004,75
1985,41.5,2004,75
1985,0,2004,75
1985,75.49,2004,75
1985,61.44,2004,75
1985,73.86,2004,75
1985,13.4,2004,75
1985,42.48,2000,75
1985,22.55,2001,75
1985,33.66,2005,75
1995,30.39,2005,75
1996,0,2005,75
1998,19.61,2005,75
1999,19.3,2005,75
2000,12.3,1998,75
2001,20.8,2010,75
2002,47.5,2010,75
2003,34.9,2010,75
2004,23.9,2010,75
2005,19.3,2009,75
2006,32.4,1998,75
2007,38.9,1998,75
2008,26.8,1998,75
2009,54.2,1998,75
1977,18.9,2009,75
1993,17.3,2009,75
1977,21.3,2009,75
1993,38.5,2009,75
1977,20.4,1998,75
1993,10.8,1998,75
1977,19,1998,75
1993,17.4,1998,75
1977,17.5,1998,75
1993,25.4,1998,75
1977,10.1,1998,75
1993,17.1,1998,75
1977,23.8,1998,75
1993,25.9,1998,75
1977,21.5,1998,75
1993,23.6,1998,75
1977,22.9,1998,75
1993,37.1,1998,75
1999,27.1,1998,75
2000,21,1998,75
2001,18.9,1993,75
2002,24.1,2002,75
2003,25.5,2002,75
1996,19.7,2002,75
1997,14.7,2004,75
1998,25.8,1998,75
1999,14.4,1983,75
2000,20.7,1986,75
2001,20.6,1998,75
2002,42,2005,75
2003,20.8,2005,75
2002,8.5,2005,75
2002,19.7,2005,75
2002,27.47,2005,75
2002,27.5,2005,75
2002,30.4,2005,75
2002,31.57,2005,75
2002,2.61,2006,75
2002,3.39,2005,75
2002,37.5,2006,75
2002,40.4,2005,75
2002,23.35,2005,75
2002,16.54,2006,75
2002,25.48,2006,75
2002,20.16,2005,75
2002,3.35,2006,75
2002,1.73,2005,75
2002,27,2006,75
1994,30.81,2006,75
2005,24.24,2005,75
1994,21.82,2005,75
1998,23.76,2005,75
2005,12.12,2005,75
1994,11.76,2005,75
1998,10.06,2005,75
2005,14.06,2005,75
1999,10.06,2005,75
1999,10.18,2005,75
2000,9.58,2005,75
2000,8.48,2005,75
2001,6.55,2005,75
2001,7.15,2005,75
2002,7.27,2005,75
2002,26.96,2005,75
2003,3.48,2005,75
2003,52.92,2005,75
2004,4.17,2005,75
2004,39.45,2005,75
2005,4.93,2005,75
2005,43.94,2005,75
2006,2.54,1998,75
2006,80.17,1998,75
2007,18.18,2006,75
2007,70.2,2005,75
2007,60.83,1998,75
2005,46.67,1998,75
2006,3.33,1998,75
2005,4.9,2005,75
2007,29.96,1997,75
2006,65.95,1999,75
2006,34.13,2005,75
2006,31.71,2005,75
2006,53,2005,75
2006,4.12,1998,75
2005,63.51,1998,75
2005,3.33,1999,75
2007,3.91,1998,75
2005,29.52,1983,75
2006,21.62,1983,75
2006,25.13,1998,75
2005,27.76,1993,75
2007,23.7,1997,75
2006,6.6,1997,75
2005,12.18,1998,75
2006,17.01,1998,75
2006,6,2009,75
2005,8.23,1996,75
2007,10.2,1998,75
2005,16.1,1999,75
2006,22.3,2010,75
2006,5.2,1998,75
2005,5.4,1998,75
2006,26.9,2008,75
2005,8.8,2008,75
2004,5.9,1998,75
2004,1.5,1998,75
,,1998,75
2006,11.3,1998,75
2006,1.6,1998,75
2006,18.6,1998,75
2006,10.2,1998,75
2006,6.7,1998,75
2006,38.53,1998,75
2006,0.6,1998,75
2006,49.27,1998,75
2006,17.64,1998,75
2006,1,1998,75
2006,23.39,1998,75
2006,5.94,2001,75
2006,1.34,2001,75
2006,56.36,2005,75
2006,30.16,2001,75
2006,41.21,1998,75
2006,20.77,1998,75
2006,32.73,1998,75
2006,13.37,1998,75
2006,27.58,1998,75
2006,24.19,1998,75
2006,29.09,1998,75
2006,29.31,1998,75
2006,34.85,1998,75
1996,33.86,1998,75
1997,40,1998,75
1998,50.37,1998,75
1999,39.7,1998,75
2000,38.42,1998,75
2002,42.42,2000,75
2004,39.55,1998,75
1996,15.48,1998,75
1997,19.87,1998,75
1998,11.27,1998,75
1999,4.2,1998,75
2000,19.2,2005,75
2002,24.9,1998,75
2004,11.1,1998,75
1996,14.4,1998,75
1997,11.1,1998,75
1998,13.2,1998,75
1999,11.55,1998,75
2000,11.55,1998,75
2002,11.97,1998,75
2004,13.32,1998,75
1996,6.24,2008,75
1997,9.44,1997,75
1998,6.24,1997,75
1999,21.3,1995,75
2000,22.65,1990,75
2002,14.4,1990,75
2004,17.55,1998,75
1996,12.45,1998,75
1997,10.5,1995,75
1998,20.22,1995,75
1999,22.87,1991,75
2000,26.52,2010,75
2002,18.73,1991,75
2004,13.59,2000,75
1996,10.11,2000,75
1997,9.28,2005,75
1998,52.1,2005,75
1999,48.36,2005,75
2000,,2004,75
2002,20.1,2000,75
2004,22.8,2002,75
1998,30.88,1996,75
1998,30.26,1998,75
1998,37.93,1996,75
1998,9.74,1998,75
1999,31.5,2007,75
1999,15.96,1998,75
1999,17.62,2009,75
1999,46.01,1998,75
1999,30.26,1987,75
1999,46.63,2008,75
1999,31.3,2005,75
1999,51.81,1998,75
1999,48.71,2005,75
1999,44.15,2005,75
1999,53.68,2005,75
1999,46.22,1986,75
1999,27.98,1998,75
1999,50.57,1998,75
1999,41.24,1998,75
1999,26.74,2001,75
2001,21.55,2005,75
2001,17.82,2002,75
2002,59.73,2002,75
2002,66.49,2005,75
2003,66.49,2005,75
2003,7.3,2006,75
2010,5.41,2005,75
2011,11.35,1997,75
2011,21.62,1998,75
2010,38.65,2005,75
2011,40.58,2003,75
2010,42.5,2005,75
2011,9.23,2005,75
2011,7.5,2010,75
2011,12.69,1998,75
2011,16.73,1998,75
2011,53.04,1998,75
2010,57.88,1998,75
2011,60.31,2010,0
2011,5.92,2010,0
2011,6.19,2009,0
1979,11.58,2009,0
1979,8.35,2010,0
1982,39.46,2009,0
1982,45.4,2008,0
1984,19.35,2008,0
1984,36.78,2008,0
1987,18.97,2008,0
1988,17.63,2008,0
1989,29.5,2016,0
1990,34.29,2011,0
1991,35.44,2016,0
1991,39.85,2013,0
1992,20.5,2011,0
1992,18.97,2011,0
1992,17.24,2008,0
1993,25.86,2010,0
1994,47.54,2016,0
1994,39.92,2010,0
1995,6.46,2010,0
1995,48.92,2010,0
1996,4.85,2008,0
1997,8.76,2008,0
1998,12.92,2009,0
1999,37,2009,0
2000,39,2008,0
2001,6,2008,0
2002,47,2008,0
2003,14.26,2008,0
2003,9.34,2008,0
2004,16.23,2008,0
2005,20.66,2008,0
2006,36.89,2010,0
2007,9.34,2010,0
2007,8.36,2012,0
2009,13.53,2010,0
2009,20.16,2010,0
1987,16.97,2008,0
1990,15.74,2008,0
1991,18.93,2012,0
1993,17.71,2008,0
1994,21.15,2010,0
1998,11.3,2012,0
2000,20.3,2010,0
2002,11.3,2008,0
2003,11.2,2008,0
2003,21.1,2008,0
2007,11.6,2007,0
2007,19.3,2010,0
2009,40.07,2008,0
2009,18.8,2008,0
1995,42.8,2010,0
1999,41.8,2008,0
1999,22.1,2008,0
2000,18.09,2009,0
1995,34,2008,0
1999,27.1,2008,0
1999,17.45,2008,0
1995,15.5,2009,0
1998,22.5,2008,0
2000,1.7,2008,0
2000,51.2,2008,0
1998,28.3,2009,0
1998,40,2009,0
1995,20.5,2008,0
1999,21.5,2010,0
1999,16.48,2010,0
2000,10.22,2009,0
2000,20.11,2009,0
1995,46.5,2008,0
1998,35.27,2008,0
1998,17.17,2010,0
1998,22.09,2008,0
1999,23.41,2009,0
1999,24.5,2010,0
2000,,2010,0
2000,19.78,2012,0
1995,29.34,2009,0
1998,24.73,2008,0
1998,51.17,2008,0
1999,17.47,2008,0
1999,31.17,2008,0
2000,35.17,2010,0
2000,33.83,2010,0
1995,17.47,2010,0
1998,27.17,2009,0
1998,13.85,2009,0
1998,40.5,2010,0
1999,49.5,2010,0
1999,41.17,2010,0
2000,38.57,2009,0
2000,50.8,2010,0
1995,33.5,2009,0
1998,44.17,2009,0
1998,43.5,2010,0
1999,2.17,2010,0
1999,25.71,2010,0
2000,16.19,2009,0
2000,37.8,2010,0
1995,49.17,2010,0
1998,47.17,2010,0
1998,12.17,2010,0
1998,29.01,2011,0
1999,16.1,2010,0
1999,24.92,2010,0
2000,32.03,2016,0
2000,42.54,2010,0
1995,35.09,2010,0
1998,35.09,2010,0
1998,24.76,2010,0
1998,26.67,2009,0
1998,23.81,2010,0
1998,51.5,2010,0
1998,48.64,2009,0
1998,6.95,2010,0
1998,29.32,2010,0
1998,52.3,2008,0
1998,45,2011,0
1998,50.7,2009,0
1998,58.8,2009,0
1998,44.7,2009,0
1998,27.92,2009,0
1998,15.28,2009,0
1998,7.64,2010,0
1998,25.42,2011,0
1998,5.08,2008,0
1998,46.38,2008,0
1998,18.84,2010,0
1998,42.52,2009,0
1998,45.8,2008,0
1998,39.85,2008,0
1998,9.45,2009,0
1998,4.11,2009,0
1998,3.08,2010,0
1998,3.08,2008,0
1998,3.29,2010,0
1998,4.11,2009,0
1998,11.87,2009,0
1998,13.41,2011,0
2007,31.56,2009,0
2010,26.3,2009,0
1995,31.9,2008,0
2010,20.6,2010,0
2020,45,2009,0
1999,31.3,2010,0
2001,45,2010,0
2006,43.4,2010,0
1997,55.4,2009,0
2013,10.73,2009,0
2017,7.5,2009,0
2017,19.4,2009,0
2006,0,2007,0
1996,5,2016,0
2000,13.8,2009,0
2015,3.1,2009,0
2002,37.7,2008,0
1992,41.9,2011,0
2014,41.2,2010,0
2012,47.5,2009,0
2018,51.9,2011,0
2008,48.8,2007,0
1994,50.6,2013,0
2011,52,2008,0
2003,0.63,2009,0
1998,0,2009,0
2004,8.8,2008,0
2007,11.9,2010,0
2010,1.9,2008,0
1995,0.6,2010,0
2010,,2009,0
2020,36,2010,0
1999,47.5,2008,0
2001,38.1,2009,0
2006,23.1,2009,0
1997,38.8,2010,0
2013,16.3,2008,0
2017,27.5,2011,0
2017,37.5,2010,0
2006,19.69,2011,0
1996,1.9,2009,0
2000,11.3,2010,0
2015,5,2009,0
2002,11.3,2008,0
1992,3.8,2010,0
2014,19.4,2010,0
2012,73.7,2010,0
2018,24.4,2010,0
2008,8.8,2010,0
1994,19.4,2010,0
2011,7.5,2010,0
2003,48.02,2010,0
1998,92.08,2010,0
2004,52.48,2010,0
2007,9.9,2010,0
2010,39.41,2010,0
2020,96.06,2008,0
1995,87.19,2009,0
2010,82.23,2008,0
1999,28.08,2009,0
2001,66.41,2009,0
2006,64.58,2013,0
1997,75.78,2013,0
2013,63.02,2014,0
2017,73.18,2009,0
2017,0.7,2008,0
2006,28.89,2014,0
1996,1.1,2015,0
2000,73.46,2009,0
2015,69.1,2008,0
2002,65.4,2010,0
1992,67.76,2009,0
2014,63.11,2010,0
2012,8.7,2009,0
2018,61.2,2010,0
2008,64.9,2009,0
1994,72.28,2009,0
2011,40.5,2008,0
2003,60.21,2008,0
1998,52.1,2008,0
2004,67,2009,0
2007,7.59,2008,0
2010,25.4,2008,0
2020,3.3,2013,0
2006,72.76,2008,0
2013,3.1,2013,0
2017,15.4,2013,0
2015,3.9,2013,0
2011,71.38,2009,0
2007,56.26,2013,0
2020,51.9,2007,0
2010,79.95,2008,0
2006,0.3,2009,0
2013,13.84,2009,0
2017,0.3,2009,0
2015,54.72,2009,0
2011,59.29,2008,0
2007,64.46,2008,0
2020,82.48,2008,0
2010,45.95,2008,0
2006,3,2008,0
2013,54.2,2008,0
2017,54.7,2008,0
2015,80.99,2008,0
2011,28.52,2010,0
2007,54.39,2009,0
2010,28.5,2010,0
2020,74.97,2009,0
2006,1.38,2008,0
2013,11.2,2008,0
2015,2,2008,0
2017,63.59,2008,0
2011,10.5,2013,0
2007,5.96,2008,0
2020,2.6,2008,0
2010,72.77,2008,0
2006,56,2008,0
2013,68,2010,0
2015,74.2,2008,0
2017,1.6,2008,0
2011,58.22,2008,0
2007,8.43,2008,0
2010,1.7,2010,0
2020,67.85,2010,0
2006,74.1,2016,0
2013,84.66,2010,0
2015,38.9,2007,0
2017,10.8,2007,0
2011,80.2,2007,0
2006,60.9,2013,0
2007,77.8,2008,0
2010,22.25,2010,0
2020,69.52,2010,0
2013,59.3,2010,0
2015,82.29,2011,0
2017,2.35,2011,0
2011,30.6,2010,0
2006,5.5,2010,0
2007,61.87,2008,0
2010,16,2010,0
2020,4.4,2010,0
2013,4,2011,0
2015,80.88,2016,0
2017,59.05,2008,0
2011,80.87,2008,0
2006,74.4,2009,0
2007,13.5,2008,0
2010,29.72,2009,0
2020,88.5,2013,0
2013,37.62,2008,0
2015,33.4,2009,0
2017,48.7,2008,0
2011,28.2,2008,0
2015,43.48,2008,0
2006,27.8,2008,0
2011,13.8,2010,0
2007,57.23,2010,0
2010,5.7,2008,0
2020,22.4,2016,0
2013,9.5,2008,0
2017,5.8,2008,0
2006,64.2,2008,0
2015,23.6,2008,0
2011,28.9,2008,0
2007,74.01,2008,0
2010,0.3,2008,0
2020,8.2,2008,0
2013,6,2008,0
2017,0.3,2008,0
2015,74.1,2009,0
2006,10.1,2008,0
2011,18.1,2013,0
2007,77.34,2008,0
2010,4.1,2009,0
2020,8.9,2009,0
2013,11.3,2009,0
2017,7.1,2009,0
2011,57.31,2010,0
2015,43.96,2010,0
2007,28.1,2009,0
2020,63.12,2008,0
2006,35.34,2007,0
2010,40.7,2011,0
2013,39.5,2008,0
2017,29.8,2007,0
2011,81.37,2008,0
2015,10.6,2008,0
2007,24.68,2008,0
2020,82.78,1998,10.17
2006,11.51,2010,10.34
2010,13,1998,10.43
2013,20.6,2005,10.46
2017,5.5,2010,10.48
2011,80.58,2008,10.5
2015,68.2,2010,11
2007,2.7,2009,11
2020,36.43,2007,11.13
2006,7.3,2005,11.65
2010,27.1,2010,11.96
2013,29,2010,12
2017,3.4,2007,12
2004,54.14,2005,12.22
2010,33.98,2005,12.42
2001,9.7,2010,12.5
1999,11.16,2007,12.9
1995,28.6,2010,13.48
1997,47.4,2004,13.65
1994,44.9,2004,13.65
2017,15.3,2007,14
2006,77.02,2005,14
2000,53,2005,14.29
1996,6.1,2004,14.44
2002,34.75,2005,14.6
2018,19.3,2002,14.86
2008,49,2010,14.87
2014,50.7,2007,14.9
2012,6.9,2003,15
1992,9.4,1994,15
1994,20.2,2002,15
1998,23.5,2003,15
2003,28.59,1994,15
2004,20,2002,15
2010,19.01,2010,15
2001,25.6,2000,15
1999,10.6,2000,15
1995,15.3,2010,15
1997,20.1,2005,15
1994,27.3,2008,15
2017,21.7,2002,15
2006,21.8,2006,15
2000,23.33,2005,15
1996,27.1,2005,15.2
2002,22.4,2005,15.2
2018,10.1,2005,15.2
2008,14.52,2005,15.3
2014,26.6,2005,15.4
2012,22.92,2005,15.4
1992,13.8,2005,15.4
1994,22.8,2005,15.4
1998,21.7,2005,15.4
2003,14.8,2005,15.4
2004,23.3,2006,15.4
2010,25.1,2006,15.4
2001,29.38,2006,15.4
1999,38.16,2006,15.4
1995,38.1,2005,15.53
1997,15.9,2006,15.6
1994,22.6,2006,15.6
2017,21.6,2006,15.6
2006,35.9,2010,15.73
2000,52.2,2005,15.8
1996,32.77,2005,15.8
2002,34.9,2005,15.8
2018,54.1,2005,15.82
2008,25.3,2005,15.84
1992,38.8,2007,15.85
2014,51.3,2005,15.9
2012,16,2006,15.9
1994,19.2,2005,15.91
1998,17.37,2005,16
2003,21.65,2009,16
2003,24,2004,16.01
2004,46.6,2004,16.09
1999,18.5,2005,16.1
2001,12.8,2006,16.1
1995,61.16,2005,16.1
1997,4.5,2006,16.1
2000,68.1,2005,16.2
2017,64.12,1998,16.24
2002,26.46,2005,16.5
1996,53.5,2005,16.6
2018,9.16,2005,16.7
2014,50.6,2005,16.7
2008,61.8,2006,16.7
2006,67.12,2005,16.7
2012,39.31,2006,16.7
1998,69.4,2005,16.7
1992,56.94,2005,16.7
2010,9.4,2005,16.7
2003,23.6,2005,16.7
2004,6.5,2006,16.7
1999,5.92,2005,16.7
2001,13.28,2005,16.7
1995,60.18,2005,16.7
1997,68.47,2005,16.7
2000,64.7,2005,16.7
2017,2.3,2005,16.7
2002,73.88,2005,16.7
1996,65.05,2005,16.7
2018,20.92,2005,16.7
2014,42.06,2005,16.7
2008,5.39,2005,16.7
2006,40.9,2005,16.7
2012,64.17,2005,16.7
1998,67.09,2005,16.7
1992,30.64,2006,16.7
2010,76.9,2006,16.7
2003,58.89,2005,16.7
2004,22,2005,16.7
1999,17.1,2006,16.7
2001,4.9,2005,16.9
1995,6.5,2004,16.94
1997,9.51,2005,17
2000,57.93,2006,17
2017,70.42,2006,17
2002,70.24,2005,17.1
1996,0.1,2005,17.1
2018,74.87,2006,17.1
2014,63.8,2010,17.13
2008,6.93,2005,17.2
2006,28.16,2006,17.3
2012,2.27,2005,17.4
1998,31.2,2005,17.4
1992,65.68,2005,17.4
2010,66.82,2005,17.5
1999,15.1,2005,17.5
2004,82.1,1996,17.5
2015,57.01,2005,17.5
2011,32.6,2010,17.59
2001,0.64,2005,17.6
2020,10.1,2005,17.6
2006,1.1,2005,17.6
1995,1.42,2005,17.7
1997,49.1,2005,17.7
2010,77.39,2005,17.7
1996,41.68,2005,17.8
2000,27.5,2007,17.86
2017,56.52,2005,17.88
2013,53.83,2007,17.89
2018,34.99,2005,17.9
2014,54.94,2005,18
2002,41.38,2007,18
2008,69.87,2006,18
2006,41.97,2006,18
2017,41.87,2005,18
2012,67.52,2006,18
1994,37,2006,18.1
1998,16.6,2005,18.1
2003,21.4,2006,18.1
1992,18,2005,18.2
2010,59.48,2005,18.2
2007,19.96,2006,18.2
1999,11.11,2005,18.2
2004,67.26,2005,18.2
2015,51.7,2005,18.2
2011,80.49,2005,18.2
2001,78.76,2005,18.2
2006,54.55,2006,18.2
1995,72.91,2005,18.4
1997,71.72,2006,18.4
2020,69.74,2006,18.4
1996,74.1,2005,18.4
2010,57.73,2006,18.4
2000,65.96,2005,18.4
2017,44.6,2005,18.5
2013,5.2,2006,18.5
2018,44.03,2005,18.5
2014,6.8,2005,18.8
2002,79.93,2005,18.8
2008,10.24,2006,18.8
2006,2,2005,18.8
2017,59.04,2005,18.8
1994,47.27,2005,18.9
2012,70.8,2005,18.9
1998,67.29,2007,18.9
2003,38.61,2006,18.9
1992,67.39,2006,18.9
2010,69.61,2006,18.9
2007,75.06,2005,19
1999,63.33,2006,19
2004,53.98,2006,19
2011,67.55,2006,19
2015,38.1,2007,19
2001,12.91,2006,19
2020,52.89,2005,19
2006,4.2,2004,19.08
1995,74.85,2005,19.1
1997,13.48,2005,19.2
1996,1.1,2005,19.2
2010,34.59,2005,19.2
2000,45.23,2007,19.21
2017,44.1,2006,19.4
2013,28.2,2006,19.4
2018,41.37,2005,19.4
2014,50.16,2004,19.46
2002,49.2,2005,19.5
2008,19.39,2005,19.5
2017,25.68,2005,19.5
2006,27.3,2005,19.6
1994,19.08,2005,19.6
2012,32.52,2005,19.9
1998,49,2005,20
2003,33.7,2005,20
1992,45.41,2005,20
2010,40.8,2006,20
2007,45.9,2010,20
2015,26,2005,20
2011,40.67,2005,20
2006,47.1,2005,20
2010,33.8,2005,20
2013,17.92,2005,20
2020,29.07,2009,20
2017,42.79,2000,20
2007,13.28,2000,20
2015,27.5,2002,20
2011,48.04,2002,20
2006,45.2,2002,20
2010,44.8,2005,20
2013,59.9,2005,20
2020,8.7,2008,20
2017,62,2006,20
2007,38.2,2005,20
2015,24.43,2005,20
2011,45.6,2005,20
2006,62.46,2005,20
2010,35.88,2006,20
2013,4.6,2005,20
2020,48,2005,20
2017,70.82,2006,20
2007,32.4,2006,20
1997,74,2005,20
1998,39.3,2006,20
1996,59.4,2005,20
2000,4.4,2005,20
2002,23.27,2006,20
1992,72.2,2005,20
2010,15.61,2006,20
2001,15.6,2006,20
1994,58.59,2005,20
2017,56.6,2005,20
2004,7.4,2005,20
2003,6.8,2005,20
2015,28.4,2005,20
2018,65.13,2005,20
1999,54.47,2005,20
2006,4.2,2005,20
1995,57.3,2005,20
2008,65.97,2005,20
2012,65.51,2005,20
1992,60.1,2005,20
2002,30.75,2005,20
2012,54.64,2005,20
1998,45.74,2005,20
2010,3,2005,20
2000,56.99,2005,20
1996,67.89,2006,20
2001,15,2005,20
2017,64.12,2005,20
1995,25,2006,20
2004,61.96,2006,20
1994,10.2,2010,20.06
1999,65.3,2005,20.08
1994,49.45,2006,20.3
1997,19.93,2007,20.31
2003,9,2006,20.4
2006,63.21,2006,20.4
2008,59.46,2005,20.4
2014,9.59,1998,20.46
2018,3.3,2002,20.5
1997,57.26,2002,20.5
1998,76.9,2008,20.5
1996,18.4,2005,20.5
2000,39.7,2010,20.53
2002,8.4,2006,20.6
1992,54.6,2005,20.7
2010,43.75,2006,20.7
2001,65.8,2005,20.7
1994,29.28,2005,20.8
2017,50.1,2005,20.8
2004,10.4,2002,20.81
2003,57.4,2006,21
2015,5.5,2006,21
2006,24.3,2009,21
2018,33.09,2006,21
1999,52.8,2005,21
1995,55,2005,21
2008,29.6,2006,21.1
2012,10.4,2005,21.1
1992,69.3,2006,21.2
2002,7.1,2006,21.3
2012,26.1,2005,21.3
1998,33.74,2006,21.3
2010,29.3,2006,21.3
2000,46.08,2005,21.4
1996,56.86,2005,21.4
2001,44.04,2006,21.4
2017,50.99,2005,21.4
1994,34.45,2005,21.4
1995,11.21,2005,21.4
2004,37.58,2006,21.4
1999,50.85,2006,21.4
2014,23.02,2011,21.5
1994,38.9,2005,21.6
1997,51.15,2005,21.6
2006,13.39,2005,21.6
2003,13.99,2004,21.61
2008,43.6,2004,21.61
2018,4.6,2005,21.7
1992,40.05,2004,21.78
2002,18,2004,21.78
2012,49.25,2005,21.8
1998,30.3,2007,21.83
2010,63.2,2005,21.9
2001,26.64,2006,22
2000,40.86,2006,22
1996,47.6,2006,22
2017,28.97,2002,22
1994,29.9,2005,22
1995,31.25,2005,22
2004,17.28,2005,22
1999,36.64,2010,22.06
2014,59.06,2005,22.2
1994,20.26,2005,22.2
1997,48.11,2005,22.2
2006,15.54,2005,22.2
2003,31.84,2006,22.2
2008,14.37,2005,22.2
2018,20.37,2006,22.2
1997,44.66,2006,22.2
1998,48.13,2005,22.2
1996,48.5,2005,22.2
2000,55.3,2005,22.2
2002,50.19,2005,22.2
1992,60.66,2005,22.2
2010,42.38,2005,22.2
2001,53.83,2005,22.2
1994,25.49,2005,22.2
